id,marketplace,review_date,customer_id,review_id,product_id,product_parent,product_title,product_category,total_rating,product_rating,shipment_rating,seller_rating,helpful_votes,total_votes,review_headline,review_body
96,US,31-08-2015,25994767,R3OJTW2XL3S7RY,B00XJ1SIGK,273990412,Oittm Apple Watch Band 42mm Stainless Steel Replacement Link Bracelet Double Button Metal Clasp iWatch Wrist Strap for Apple Watch (42mm),Wireless,5,5,,,1,1,Five Stars,Saved myself from getting the apple band
97,US,31-08-2015,11760478,R1MIEJ73CI7CX0,B00NCUKUA0,6162504,"iPhone 6 Case, elago S6 Genuine Leather Pocket Case for the iPhone 6 (4.7inch) - eco friendly Retail Packaging - [Limited Edition]",Wireless,4,4,,,0,0,Great case.,Great case...but when i clean my home phone button with awesome spray it touches lil bit of casing frame and all suden change color for that particular part
98,US,31-08-2015,112777,R3CWRO16YJZ2VO,B010WXS9PM,916536440,"PADDYZI EVA Shockproof Carrying Case/Gopro bags for Gopro Hero 4, 3+, 3, 2, 1 and Accessories - Tailor the Case to Your Unique Needs - Ideal for Travel or Home Storage (Small-(Black))",Wireless,5,5,,,0,0,This case for the GoPro is perfect for two cameras and accessories,"This case for the GoPro is perfect for two cameras and accessories. It will protect your gear very well without weighing you down, especially if you are traveling."
99,US,31-08-2015,17859156,R348421ZSQV6E4,B00DY6KZ2A,679544351,amPen New Hybrid Stylus Replacement Tip (5-Pack),Wireless,5,5,,,0,0,Five Stars,Works well and the replacement tips make it a worthy investment.
100,US,31-08-2015,22001636,R3HYIG2YKZZVMA,B00J3ZPO0E,495540260,"TRUE 6,000 mAh ""Smart"" Power Bank (Blue) - Cell Phone Charger - Ultra Sleek with Aluminum 3-in1 cord ($20 Value FREE) and!",Wireless,5,5,,,0,0,Poor quality control,I ordered two of these about 1.5 months ago. The first one did not work correctly right out of the box. Would not even charge my smart phone one time before running out of juice. On the second unit the power button fell off after only a few weeks. I am very disappointed in these. Update: After writing the previous review the manufacturer reached out to me and offered to send me replacements. This was outstanding customer service and in every way makes up for the previous shortcomings. The new chargers both are functioning flawlessly and have neither issue the previous chargers had. I am not very happy with my purchase.
101,US,31-08-2015,43788387,R15FI87GLS87G1,B00NRL02KC,110222830,Borch Fashion Genuine Leather Flip Wallet Card Purse Case for Apple Iphone 5 5s,Wireless,5,5,,,0,0,Five Stars,Exactly as described and depicted in the photo
102,US,31-08-2015,2354599,R36XXP2D6V1CMJ,B00DTTNC2W,889973387,Vintage Embroidery Floral Case for Apple Iphone 4/4s,Wireless,1,1,,,0,0,I ordered one and it's really pretty I love the decoration but within one day of ...,"I ordered one and it's really pretty I love the decoration but within one day of having it, the corner was cracked and I didn't even drop my phone. So I ordered the free replacement and I had it for about a week an it's already chipped out of the bottom corner and again, I haven't dropped my phone."
103,US,31-08-2015,43340623,RB2F47GG909JY,B00SRPJIYY,904872025,iPhone 5s Wallet Case - Vault Slim Wallet for iPhone 5/5s by Silk - Ultra Slim Protective Wallet Cover,Wireless,5,5,,,0,0,Five Stars,Looks great. Functions nicely.
104,US,31-08-2015,19419355,R3SV2ELC9EAZ32,B00VTHXWBC,28572271,"Galaxy S5 Waterproof Case, iThrough Underwater, Dust Snow Shock Proof Case with Touched Screen Protector, Heavy Duty Protective Carrying Cover Case With a 3.5mm AUX Cable for Galaxy S5",Wireless,2,2,,,0,0,"Made cheaply, does not last - I would not trust putting my phone underwater in this","Did not test if it is actually waterproof but this case is very flimsy. The door for the charger port snapped off and the plastic base cracked. I went through two of these in a month. For a better quality case, get an Otterbox. If you want to take pictures underwater, just get a waterproof camera. I wouldn't risk breaking a $600 phone but if you want to..."
105,US,31-08-2015,28731078,R17FNW2A62JB1F,B00DP88LWI,349464419,"LG G2 Screen Protector, IQ Shield LiQuidSkin Full Coverage Screen Protector for LG G2 (AT&T,Sprint,T-Mobile,Verizon) HD Clear Anti-Bubble Film - with",Wireless,5,5,,,0,0,love this product,love this product. Protected my phone for 2 years without peeling off. Had to change my phone and this is the first thing I bought for it. Must have!
106,US,31-08-2015,23683690,R25CW43OA9B0OZ,B010OPQVUS,370071652,"Vibrelli Universal Bike Phone Mount - Fits iPhone X, 8, 8 Plus, 7, 7 Plus, 6, 6 Plus and Android devices",Wireless,5,5,,,1,1,This mount is excellent. Easy to use,"This mount is excellent. Easy to use, stays in place without any slipping (about two weeks of use at this point), and could clearly accommodate most types of phones. Highly recommended."
107,US,31-08-2015,19185878,R1CGT8LT9KOXJI,B00T2ISSSW,926173104,"Cootree Lightweight Sweatproof In-Ear Wireless Bluetooth Headphone headsets for Jogger, Running, Sports, Exercise, Workout - Black",Wireless,3,3,,,0,0,"They're ""Ok""","I like the style, I have a large head but these fit and stay in place, and they're cheap (notice I said cheap, not inexpensive). If they didn't cost so little (especially for wireless) I would rate lower but for $23 I got what I paid for. They'll replace my corded headset for doing physical work but only because I've had it with ripping corded phones out of my ears. They won't replace my corded phones while at the office though. The drivers lack bass and there's a slight tunnel effect to the audio. This is however my first Bluetooth headset so that may be typical. These are meant for wireless convenience and I'll give the sound quality a pass at this price point - they do what is necessary of them. All of the buttons besides the MFB are conveniently placed and easy to use, but the MFB button is located towards the inside of the earbud instead of the back so you have to almost pull the the earbud out to access it - especially with the rubber waterproofers installed. I can't attest yet to the battery life. If they last 5 hours at a time I'll be happy. The start/stop feature stops working occasionally and I have to unlock my phone before I can stop the music from the headset. This may be an issue with my phone though, a Moto G first-gen. And finally the rubber buds were all but useless. In the attached picture you'll see of the buds that came on the headphones (to the farthest right in the picture), one was larger (top) than the other (bottom). And then the other 2 sets were defective in that the rim that attaches to the stem of the headphones is at the front of the earbuds instead of the back. For instance if you look at the earbuds to the right of the picture (the ones that came on the headset) you'll notice (or not) the black rim is in the back. But the other 2 sets (left and center) you'll notice the front of the buds are dark - that is the rim which is supposed to be in the back.So these other 2 sets only attach if you put them on backwards, i.e. with the output hole onto the stem. I docked a star for this and thought about RMA'ing but because of shipping/handling charges and the fact that I have other rubber buds from other sets I've purchased in the past, I didn't bother. I was hoping for more but got about what I expected. My biggest disappointment was in the defective rubber buds."
108,US,31-08-2015,2683007,R13TEBGZ7VADTT,B00ZED4HMK,477484688,"Bamboo Wireless Charger, YeeSite Qi Charging Pad for Samsung S6 / S6 Edge / S6 Edge Plus / Note 5, Nexus 4 / 5 / 6 / 7 (2013), Nokia Lumia 920, LG Optimus Vu2, HTC 8X / Droid DNA and All Qi-Enabled Devices - 62003",Wireless,4,4,,,0,0,Works and looks great. Charging is a bit slow,"Works and looks great. Charging is a bit slow, but I use it to charge my phone overnight on the night stand."
109,US,31-08-2015,4149998,R2SW2D0GC4P0DJ,B009JBKMJU,936473731,Colorful 3d Flower Pendant Chain Diamond Hard Back Case Skin Cover for Iphone 5,Wireless,2,2,,,0,0,Two Stars,So so
110,US,31-08-2015,42669086,RA63FG8UNNM3X,B00OOCBHRK,914493244,vMart Micro USB 3.0 Data Charging Cable Visible LED Light Charger For Galaxy Note 3,Wireless,5,5,,,0,0,Awesome charging cord,This is a very nice quality charger. It works great and looks good doing it.
111,US,31-08-2015,32717440,R1ULXNNTJS75D4,B00YA3Z634,685169275,"Zenfone 2 Screen Protector, LK [Anti Scratch] Premium 0.33mm 2.5D Rounded Edge 9H Tempered Glass Screen Protector for Asus Zenfone 2",Wireless,5,5,,,0,0,Excellent!,"Does exactly what it should, and seems much better than the plastic film type.. worth it!"
112,US,31-08-2015,49331988,R2T2SNUG480RC4,B00KGUZ0ZO,834100635,KATHIE The Bible Quotes The Starry Sky TPU Phone Case For Samsung Galaxy S4,Wireless,1,1,,,0,0,Thank you,Sorry just not what I expected
113,US,31-08-2015,30100226,R2DXQI1Y9URE8X,B00VY49G4W,909195651,"LG G4 Case, SUPCASE Unicorn Beetle Series Premium Hybrid Protective Clear Case for LG G4 2015 Release, Retail Package",Wireless,4,4,,,0,0,Four Stars,Nice and good work..
114,US,31-08-2015,5525652,R1GA0271RTB3WG,B00UPN2S5M,166829360,TUDIA Scratch Resistant LUCION Lightweight Crystal Hybrid Ultra Clear Back Panel Protective Cover for the Samsung Galaxy S6,Wireless,4,4,,,0,0,Four Stars,It was an okay case and the back is really crystal clear
115,US,31-08-2015,11015014,R13R976IG0KOJ,B00N3K42BM,361348710,Silk Vault Slim Wallet for iPhone 6,Wireless,5,5,,,0,0,Puuuuuuuuuurfect!!!,"Best investments iPhone case wise. No longer do I carry my wallet and cash. Just my DL, American Express and 2 Debit cards."
116,US,31-08-2015,44689470,R2WOW0TURNXB26,B00YY3UBV2,310491927,Garmin 1,Wireless,3,3,,,54,59,Pretty Disappointed RVer,"Bought this unit to use in our travel trailer, as I assumed the RV-special features would keep us on the best roads. Not so! In just two weeks of use, this thing has told me to leave the road twice, and taken me to a gas station that hasn't been a gas station in years. The first time I used it, I was in a familiar area, and if I hadn't known that the GPS was trying to take me down horse path (literally) I'd have been in trouble. I'm pretty disappointed at the accuracy, and the database is just 'so-so'. And, it took 14 hours to update the database from my USB on my computer, which I did right out of the box. May have been my PC (I don't think so), but that big of an update made me think it'd be accurate in terms of closed facilities and road accesses. It's not. The feature that I do like is having rest stops, truck stops and available bathroom stops at the touch of a button (even if they're not terribly accurate), so we're going to keep the thing, rather than return it. I now run both this mediocre thing AND my Google Maps navigation on the smartphone at the same time, 'cause I don't completely trust the Garmin, but Maps doesn't have the one-touch access for stopping points. Wish there was one unit that did everything we wanted... hard to believe in this age of technology that there isn't... :-("
117,US,31-08-2015,5882471,R3E0EO8XB9XGNY,B00SVG8VSS,848971098,Virtual Reality Goggles Goggle Tech C1-Glass 3D Glasses for 3D Images & Videos on Android & iOS Smartphones,Wireless,5,5,,,4,6,Good quality lenses without unnecessary frills,"Good goggles without the frill of the later versions. I have not compared to other cardboard goggles, but I would guess these are relatively high quality lenses, with plastic frames instead of cardboard. I did not have any problems using them. The lack of a visor to block outside light was not an issue. I did feel a little carsick, though. Because of the carsickness, I do not regret the lack of a headband. My arms do not get tired from holding the apparatus for the short periods I feel comfortable using it. And it feels more natural to be holding it to your face while turning around, rather than relying on a headband to hold cardboard against your face."
118,US,31-08-2015,36842722,R172GEYARY7AKD,B00XHRIXBG,888450276,"Certified Scable（TM）3 Pack 8 Pin Lightning to USB Sync and Charging Cable Connector for iPhone 6 6 Plus, iPhone 5s 5 5c, iPod Touch 5th, Nano 7th, and iPad 4 Air Air 2 Mini with Authentication Chip Ensures Fast Charging and No Annoying Error Messages",Wireless,1,1,,,0,0,Really disappointed!,We have tried all of the cords in the pack. They seem to work a couple of times and then they don't charge any longer. Really disappointed!
119,US,31-08-2015,47900707,R3ISDLB6ZKHZB3,B00J0CT2GM,188002991,"SoundBEATS Universal Hv-800 Wireless Music A2dp Stereo Bluetooth Headset Universal Vibration Neckband Style Headset Earphone Headphone for Cellphones Such As Iphone, Nokia, Htc, Samsung, Lg, Moto, Pc, Ipad, PSP and so on & Enabled Bluetooth (black, HBS-800)",Wireless,5,5,,,0,0,Five Stars,Perfect sound like LG
120,US,31-08-2015,30500790,R1SD1V8PGO6XAX,B00N3BU8N2,783806972,JAWBONE Up Move Activity Tracker,Wireless,4,4,,,0,0,Even old farts like this!,"My daughter bought this for me, about 2 weeks ago. This is a really great way to keep track of your activity level, especially since I am now semi-retired. It gives me an extra nudge to get up, and keep moving. I'm actually enjoying it more than I thought I would."
121,US,31-08-2015,46856788,R18VCGZBHWGS6X,B00QN1T6NM,490628928,"iPhone 6 Screen Protector, Maxboost [ 3 Pack ] iPhone 6 Tempered Glass Screen Protectors 0.2mm Ballistic Glass For Apple iPhone 6 4.7 inch ONLY and Work with most Protective Case",Wireless,1,1,,,0,1,Cracked after three weeks.,I really liked this product. Very smooth feel - even better than actual screen. Which is strange because you would never say that about a condom. Anywho my opinion changed when a 36 fall from my desk onto carpet caused the screen protector to crack. Very delicate.
122,US,31-08-2015,42356768,R3TFUF5AZ4SPZJ,B00BPK597I,675351494,"3pcs Stylus Pen 5.5"" with Replaceable Thin-Tip - Universal Capacitive High Precision Styli + Replacement Tips, Elastic Lanyards + Cleaning Cloth, by The Friendly Swede",Wireless,5,5,,,0,0,Five Stars,Thanks
123,US,31-08-2015,31194197,R15CNQZW96NE0R,B00OSYUX8I,592100296,VISUN Waterproof Dirtproof Snowproof Shockproof Protective Carrying Case Cover for iPhone 5C (Pink),Wireless,3,3,,,0,0,Three Stars,I had a little trouble with fit. It's okay. I feel that my phone is well protected.
124,US,31-08-2015,38789907,RWJ2GUG98LLLI,B00LH010L0,990389516,Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM International Version,Wireless,5,5,,,0,0,Five Stars,"nice phone,"
125,US,31-08-2015,46209099,R1TXQOT585H398,B00KYJ14NY,918606805,"[Apple MFI Certified ] Innowatt® 8 Pin Lightning to USB Sync Charger Data Cable Cord Data 6.5ft / 2m for iPhone 6 ,iPhone 6 Plus ,iPhone 5s / 5c / 5, iPad Air / Mini / Mini2, iPad 4th Generation, iPod 5th Generation, and iPod Nano 7th Generation Charging and Syncing Compatible with All iOS Version",Wireless,5,5,,,0,0,Five Stars,Good strong. Hope it holds up!
126,US,31-08-2015,33228559,R1SOEJC9ORK08C,B00PV7ADHW,120423206,MobileVision Bamboo Stands and Charging Organizers,Wireless,5,5,,,0,0,Great item,great little organizer. very solid and attractive
127,US,31-08-2015,1611215,R335FKSK57C53E,B00PRVOEAE,629411026,oneCase Armor Defender IP-68 Full Body Skin Crystal Hard Protective Cover with Hand Strap for Apple iPhone 6 Plus 5.5 inch Screen - Black,Wireless,1,1,,,0,0,One Star,The clap broke 
128,US,31-08-2015,3437346,R7R2TMU99TE1J,B00SXER6FW,999781528,MagicMobile Case For iPhone 5C Double Defender Armor Case,Wireless,3,3,,,0,0,Three Stars,It's alright.
129,US,31-08-2015,43613304,R6DQD15H4RPPK,B00U931XP4,706675416,VSTN ® Microsoft Lumia 640XL Glass Screen protector - Ultra-thin 9H Hardness High Quality HD clear Premium Tempered Glass Screen Protector for Microsoft Lumia 640XL smartphone (1 pcs),Wireless,5,5,,,0,0,Five Stars,great product
130,US,31-08-2015,40110460,R2WWXIBJ7VZNOO,B00IFVTQLK,102459682,"Retractable iPhone Cable, Apple Certified Lightning Cable 3.3 feet [1 Meter] Charger for iPhone SE / 6s / 6s Plus / 6 / 6 Plus / 5 / iPad / iPad Pro /iPad Air / iPad Mini",Wireless,1,1,,1.0,4,4,Works for 3 months and tip of cable stock in ...,Works for 3 months and tip of cable stock in my phone. Contact saler told me have to ship the defectid item and then they raplace it. Not worth to buy
131,US,31-08-2015,43755461,R238MUZRHLLLIG,B00ZTUWZUY,283691701,"Galaxy Note 4 Case, Vofolen Gradient Colorful Bumper Note 4 Cover Slim Case Clear Protective Shield Flexible Rubber Soft Defender Impact Resistant Shell for Galaxy Note 4",Wireless,5,5,,,0,1,Perfect fit.,Cute and it's not bulky at all.
132,US,31-08-2015,26972162,R5XNXHEB4OGNP,B011ASDW1E,258726704,For Alcatel OneTouch Idol 3 (5.5),Wireless,3,3,5.0,5.0,3,4,Could be better!,"First off, the seller was Great. Item arrived in a very timely manner. The actual materials of this 3 piece case appear to be very rugged. The only exception might be the belt clip (time will tell). However, once you put the silicone gel around the phone, then proceed to slide the phone into the middle bracing part, you have no way to avoid putting stress on the volume rocker and power buttons. You just have to work those buttons into the cutouts. If, like me, you choose to use the belt clip case, inserting and removing the phone can be a challenge. At first, I found myself accidentally taking screen shots because of the pressure being put on the power and volume rocker buttons while sliding the phone in and out of the belt clip case (very tight). Plus the gel covering tends to fold up when pulling phone out. The solution? Well, this is a flip screen phone, so I just put it into the belt clip case right side up even though I would rather put it in right side down (The reason: hand down at side to hand up at ear. Results when I pull the phone out, the phone goes from right side down in case to right side up at ear). Overall Pros: 1) Material used appear to be very durable. 2) Kickstand seems to work very well. Overall Cons: 1) Phone is tight in belt clip. 2) Silicone gel gets a lot of friction when putting in and pulling out of belt clip case. 3) Although silicone gel cover has some notches on the sides, feels a little slick. 4) Molded area for earphone plug isn't big enough for a complete flush connection. ... On a sidenote, I accidentally purchased the same two cases from two different sellers, thought I was ordering two DIFFERENT cases (my bad). Once again, not the worst case but could be better. Nothing against either seller, they were great!"
133,US,31-08-2015,43655800,R205T7SR4ECS80,B00LGPQVNS,302943940,Techvilla® Universal Blue Visible LED Light Micro USB Charger Data Sync Cable for HTC Samsung S4 S3 Android Phones,Wireless,4,4,,,0,0,Four Stars,Works Great!
134,US,31-08-2015,663833,R1YUM1Y94Z3B02,B00YBYNTWM,404357066,"LG G4 Case, Diztronic Full Matte Soft Touch Flexible TPU Case for LG G4",Wireless,5,5,,,0,0,but the case works great. Fits great and very slim,"I wish the bottom and top edges were a little more rigid, but the case works great. Fits great and very slim."
135,US,31-08-2015,112698,R3A4YW5MB06S39,B008HXV664,536080944,"Fusion Excel® Box of 6 Shields - Cell Phone/Small Appliance EMF Protection. Includes Fusion Excel Authenticity & Registration Card with ""scratch"" ID and Password for Registration at FusionExcelIntl Website.",Wireless,5,5,,,2,4,Concerned about Radiation EMF / EMR,I have been concerned about radiation (EMF and EMR) for some time now. This product blocks the radiation and was inexpensive and effective. I am very satisfied.
136,US,31-08-2015,13790911,R2WR4AHXLQQZHN,B00YJMG2IE,814970817,Supershieldz Tempered Glass Screen Protector for Samsung Galaxy S6 Active - Retail Packaging,Wireless,2,2,,,0,0,Did not like.,Fit well but looked like water under part of the shield. I threw it away.
137,US,31-08-2015,11777342,R2NX0I8ESX2ENO,B00MHV8TZ8,916776835,Incipio iPhone 6 Stowaway Credit Card Hard-Shell Case with Silicone Core - Black/Black,Wireless,3,3,,,0,0,Three Stars,Not easy to open or close
138,US,31-08-2015,38465336,R30MDA1HZ7OPQE,B00M4PYYHE,25820810,"THE #1 Rated Portable Phone Charger- LIFETIME 13000mAh Dual USB - MOST POWERFUL Rechargeable Power Bank For Mobile Devices - iPhone, Samsung Galaxy & More. BEST External Battery Pack- Power On The Go!",Wireless,5,5,,5.0,1,1,Five Stars,Great product. Works like a charm! Highly recommend this seller.
139,US,31-08-2015,51901660,R473P9ECNOQXM,B00CKCQ8NY,25974001,Cimo S-Line Back Case Flexible TPU Cover for HTC First - Blue,Wireless,4,4,,,0,0,She seems very happy with it so far,Bought this case for my daughters phone. She seems very happy with it so far.
140,US,31-08-2015,51873735,R2TGMAYFBQI1YB,B00KHP6UVQ,650611211,"Poweradd USB Charger Station Desktop Aadapter Wall Charger for iPhone, iPad, Galaxy Note, Tablet and Smartphones",Wireless,5,5,,,0,0,Great Customer Service!,First one was defective but power add replaced right away and everything great now. Thanks Poweradd!
141,US,31-08-2015,3627985,R2D8V38ILXCBIV,B00BF6IKL4,218669946,"Sturdy Hard Shell Headphone Carrying Case, Headset Storage for Travel | Impact Protection for AKG, Audio Technica, Sony, Sennheiser, Turtle Beach & More | Black Ballistic Nylon, XL – Extra Large",Wireless,5,5,,,0,0,Five Stars,All good. I ordered several of these and they are great.
142,US,31-08-2015,24289027,R189IIMDISSDOI,B00WJORJD6,630083982,OEM Original iPhone 5 Battery by Falcon iTech with Deluxe magnetic screwdriver repair kit,Wireless,1,1,5.0,,3,4,"It is used when it is claimed "" brand new""","If I could, I will give it 0 star. I bought 2 days ago and was very happy to receive today. But when I opened it and found it was made in 2013. After installation, the battery was 34% full, 30 minutes later, it became 14% full. Then I used IbackupBot to check and found the battery already has 508 count cycles. I can accept I bought a brand new defect product, but I can not accept I bought a used product when it was claimed brand new."
143,US,31-08-2015,27915342,R3Q1X3CMHOLADJ,B00MWB3VGK,451238050,"iPhone 8 7 6S 6 Screen Protector, amFilm Premium Anti-Glare/Anti-Fingerprint Screen Protector for iPhone 8 7 6/6S 4.7 inch ATT Verizon T-mobile Sprint (3-Pack)",Wireless,5,5,,,0,0,"Very nice, smooth to touch","Very nice, smooth to touch. I usually have problems with regular plastic screen protectors. I accidentally scratch those, a bit of it will come off but since the matte is so smooth, it's impossible to scratch. Comes with three also so it's worth it!"
144,US,31-08-2015,51748243,RCGS5U08GZ7QM,B00LXGNRD2,690931460,"IONIC iPhone 7/ 7 Plus Charger Set Dual USB Dual USB Wall Charger with [Apple MFI Certified] Lightning to USB Cable 3ft compatible with Apple iPhone 7, iPhone 7 Plus, iPhone 6, iPhone 6 Plus, iPhone 5S/5, iPad Air, iPad Mini (WHITE)",Wireless,1,1,,,4,7,One Star,"Loose connections, flimsy quality. Charger continues to drop out."
145,US,31-08-2015,9592758,R1U2BLIEHMQEC3,B00PDFTGX4,366691776,"iPhone 6S Plus Case, elago S6+ Slimfit Case Limited-Edition for the iPhone 6/6S Plus (5.5inch) + Logo Protection Film included - eco friendly Retail Packaging",Wireless,1,1,,,0,1,The worst case,They is the really poor quality.Falls were not.4 corners broken down
146,US,31-08-2015,48706089,R2UQ9UBRYK30WS,B00YOYPGS4,279910668,Arrela Portable Ezcap USB Portable Cassette to MP3 Converter Tape-to-MP3 Player through USB Flash Disk with Headphones,Wireless,3,3,,,0,0,Three Stars,Needs to be worked with Audacity. which is cumbersome to work with.
147,US,31-08-2015,1465504,RNFE5YVWUEW18,B00MYZVUF8,212867196,"SUPCASE Armband Case for iPhone 6s Plus, iPhone 6 Plus",Wireless,4,4,1.0,,0,0,Four Stars,Shipping was slow but good product
148,US,31-08-2015,41720656,R2BRPNMBPUZZ7U,B00JH4KXKC,849790287,"Apple iPhone 5C Case, Case Army Scratch-Resistant Slim Clear Case for Apple iPhone 5C | 5G Silicone Crystal Clear Shock-Dispersion Technology Cover with Bumper Rubber Case (Limited",Wireless,5,5,,,0,0,Great case for the price!,Very impressed with this case. It was exactly what I wanted without any of the added bulk other cases seem to have. It went on easy and fits the phone snug. It was exactly what I wanted!
149,US,31-08-2015,46909180,R1PQDZSHV1860M,B00M6INGZ0,281505779,"iPhone 7 Case, iPhone 7 case Wallet, GMYLE [Book Style] Credit Card Premium Leather Wallet Book Case Cover Vintage for Apple iPhone 7 / 7 Plus- Brown Classic [Crazy Horse Pattern] [PU Leather]…",Wireless,5,5,,,0,0,Five Stars,Nice that it doubles as a wallet.
150,US,31-08-2015,27827537,R2ZG02JH779P16,B007U1X28Y,545773837,"Jupee New 2.5"" HD Car LED IR Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270 whirl 6 LED Recorder Camera",Wireless,5,5,,,0,0,Five Stars,Works great
151,US,31-08-2015,21344375,R3035QZ3GUVKKO,B00WI77SPS,339445727,"iPhone 6S Case, Vofolen iPhone 6S Slim Case Colorful Clear Cover Skin Translucent Impact Resistant Protective Shell Shock Absorbing Flexible TPU Soft Bumper Case for iPhone 6 6S 4.7 inch",Wireless,3,3,,,1,1,Bought s better case. Def not worth,Didn't protect the front. It was ok. Bought s better case. Def not worth $10
152,US,31-08-2015,38832272,R1UBWNWZEETND8,B00DGZA0EM,533328938,3-in-1 Bundle For Samsung Galaxy Centura-HERCULES Dual- Layer Hard/Gel Hybrid Kickstand Armor Case w/ Holster+ICE-CLEAR(TM) Screen Protector Shield(Ultra Clear)+Touch Screen Stylus,Wireless,5,5,,,0,0,Five Stars,Durable case on construction site!
153,US,31-08-2015,9836595,R1QAXZ359KRT6A,B00OXBUUY8,328505763,"iPhone 6 Case, MC Fashion [KoKo Cat Silicone Case Series] Cute, Soft and Light 3D Kitty Feature Case for iPhone 6 (4.7in) 2014/2015",Wireless,4,4,,,0,0,Four Stars,Cute and does what it says!
154,US,31-08-2015,25025442,R22RAA55QJN8AV,B00GC073QG,768536064,Car Jump Starter RAVPower 600A Peak 18000mAh 12V (Up to 6L Gas or 3L Diesel Engine) External Battery Pack with Dual iSmart USB Ports Built-in LED Flashlight Car Battery Booster (White),Wireless,5,5,,5.0,0,0,Five Stars,Excellent seller.100% recommended.Thank you
155,US,31-08-2015,13087526,R3O8GB9S9AT0F,B00PFLF06I,671441576,Sankuwen® USB Car Cigarette Lighter Socket Splitter 12v Power Adapter Charger,Wireless,5,5,,,0,0,Five Stars,I LIKE THEM !!!
156,US,31-08-2015,6296930,R1FZBDYHCZHBGR,B00ZCK6TNA,676914883,"Raynic Orchid I Wireless Phone Charger for Samsung Galaxy S7,Galaxy S7 edge, Galaxy Note 5, S6 Edge+/S6/S6 Edge, Nexus 4/5/6,Nokia Lumia 950xl and Lumia 950 and All Qi-Enabled Devices",Wireless,5,5,,,0,0,Five Stars,Thank you for your dealings and goods Good
157,US,31-08-2015,4878933,R3LH2AO0HU8DU5,B00Q0D43LI,669341751,"Note 4 Case, Galaxy Note 4 Case, Hinpia [Seaplays] Shockproof Hybrid Rugged Samsung Galaxy Note 4 Case Rubber Three Layer Holster Cover Case for Samsung Galaxy Note 4 with Built-in Rotating Stand and Belt Swivel Clip (Black)",Wireless,1,1,,,0,0,One Star,"I did not like it, it barely fit felt cheesy and it broke on me the next day"
158,US,31-08-2015,49592232,R2EULW0Y41X5T8,B000NPNGPI,275682830,Black Neoprene Body Glove Scuba Style Carry Case + Belt Clip + Car Auto Charger For Motorola Razr V3 V3c V3m Moto T-Mobile Verizon Cellular Phone Sold By TopDeals888,Wireless,4,4,,,0,0,Great Experience!,My order came in promptly and very happy with the purchase.
159,US,31-08-2015,533148,R3Q4JAPXWCCJU7,B00W661MOO,360205932,"Car Mount, Alpatronix MX101 Universal Charging Dock Station with 2 USB Charger Ports, Cigarette Power Outlet, 360° Rotating Gooseneck Holder for iPhones, Samsung Galaxy & Other Smartphones - Black",Wireless,5,5,,,0,0,Great Product! It holds my phone in place and ...,Great Product!It holds my phone in place and it does not slip off or anything.Definitely recommend.
160,US,31-08-2015,7879572,R3TW6HQAQUMZNE,B00H3T48A4,347601962,Lifeproof iPhone 5s - Nuud Series - Black/Smoke,Wireless,5,5,,,0,0,Five Stars,great one i like it
161,US,31-08-2015,50926715,R3IQ7ISJP16BEN,B00R7BK84S,334614203,SwitchEasy NUMBERS TPU Carring Case for iPhone 6 Plus,Wireless,5,5,,,2,2,"Best Low-Bulk, Port-Covering Case","This is the 3rd time I have purchased the SwitchEasy Numbers case. It provides just enough protection without adding too much bulk to the iPhone 6+. And it's the only case I know of that covers the power and headphone ports - important for me because I carry my phone in my pocket and the covers keep the lint out. A little extra work when you want to charge your phone or connect to your car stereo, but totally worth it!"
162,US,31-08-2015,15562645,R2E1GMXW7F3EE9,B00MMOT98G,802401601,Lg Tone Pro Hbs-750 Wireless Bluetooth Stereo Headphones Black Hbs750,Wireless,1,1,,,1,2,Terrible!,Don't waste your money or time buying them. They are fake and the connection is terrible. They don't stay charged long at all.
163,US,31-08-2015,6759717,R2XQ3Z6IF9ZTDA,B00GB39IJE,461714682,Otterbox Defender Series and Holster Case for Samsung Galaxy S 4 - 1 Pack,Wireless,5,5,,,0,0,perfect,perfect for what I needed
164,US,31-08-2015,10128239,R1PO3KEHCRAQD2,B00MN2F8MI,553532863,"Samsung Galaxy Note 3 Case, Shocksock [Reflective] [Black Blue] Samsung Galaxy Note 3 Armband Sports Gym Bike Cycle Jogging Armband with Adjustable Elastic - Black & Blue, to fit arm of 26cm/10.3 inches and above",Wireless,1,1,,,0,0,One Star,The backing is made out of a rubber material that rubs when I run
165,US,31-08-2015,44673860,R18DMFG74BVW60,B00ENOSLBO,136627222,GreatShield Slim Fit Guardian S Series Protective TPU Skin Case for Nokia Lumia 1020 / Nokia EOS,Wireless,5,5,,,0,0,Five Stars,Just what I needed for my phone!
166,US,31-08-2015,8052761,R2V4XFJZRCYOSW,B00P04C75M,915229482,ZTE Warp Sync Holster Phone Case with Belt Clip (Neon Green / Black) | CoverON® (Explorer) Hybrid Combo Kickstand Series | Protective Dual Layer Impact Armor Cover for ZTE Warp Sync N9515,Wireless,5,5,,,0,0,great phone case,"Nice and sturdy, not cheap. Fits perfectly"
