"title","body","rating_item","rating_delivery","rating_seller","rating_marketplace","rating_total"
"recent mobile shone","recently purchased mobile phone overall satisfied purchase phone arrived acceptable amount time wa well package came necessary accessory advertised phone ha decent performance enough storage need camera also pretty good capture image nice color detail however battery life good wa hoping display bit dim time additionally design phone quite plain leaf much desired term aesthetic despite drawback content purchase 5","","","3","","3"
"purchased mobile phone meet expectation","recently obtained new mobile phone although price seemed reasonable wa entirely satisfied overall quality design look great screen notably clear performance ha underwhelming furthermore delivery wa delayed resulted frustration minimal safety measure followed packing appreciate conclusiveness accessory overall wa overlay pleased experience fair online marketplace ordered phone wa satisfactory webster wa simple easy navigable filling plenty return policy warranty system overall simply recommend phone believe lived expectation despite appealing price","3","2","","4","2"
"fixed experience recent mobile shone purchase","recently made purchase new mobile phone thrilled actual item disappointed overall experience firstly delivery wa bit delayed wa frustration given wa excited start using new phone major issue receiving purchase promptly definitely add excitement factor secondly seller wa greatest term communication get updated delivery timeline response regarding concern added stress factor however using marketplace general purchase phone wa positive process wa simple easy follow cracking history provided peace mind regarding delivery overall ended phone wanted felt overall purchase decision wa happened delivery communication frustration","5","3","1","5","3"
"great phone disappointing delivery","recently bought mobile phone say great device battery life impressive camera take fantastic picture run ape need smoothly however delivery process wa bit letdown took longer expected receive cracking information made wonder package lost said seller wa fantastic interact promptly answered question phone hit purchase button delivered great product marketplace found wa easy navigable enjoyed browsing selection overall happy phone would definitely recommend seller others","4","1","5","4","4"
"impressed new mobile phone","recently purchased mobile phone must say wa quite impressed first delivery wa prompt phone arrived excellent condition seller wa professional addressed concern promptly mobile phone wa easy set user manual wa clear concise phone camera quality exceptional clear sharp image true color battery life also quite impressive last full day heavy usage one downside though internal storage could bigger wa letdown buy new card since phone could handle storage overall pleased purchase would readily recommend phone anyone","1","1","5","5","4"
"inconsistent experience new mobile shone purchase","recently purchased mobile phone online marketplace unfortunately experience ha inconsistent best generally satisfied item issue delivery left feeling disappointed despite must give credit seller wa helpful accommodation throughout process unfortunately marketplace also fell short expectation delivery time accurate would liked issue customer support tried raise concern overall experience ha left feeling little uncertain reliability marketplace","3","2","4","2","2"
"recent mobile phone satisfactory purchase experience","recently purchased mobile phone overall must say somewhat happy purchase item decent amazing still doe job intended however noticed minor issue slightly decrease satisfaction level moving seller pleasant work transaction went smoothly though nitric receive much communication initial purchase lastly marketplace made purchase wa satisfactory wa able easily quickly navigable product wanted made process buying phone stressfree overall content purchase expectation high begin scale 1 5 would give 3 reflect mixed emotion","2","","4","4","3"
"honestly k mobile shone","recently purchased mobile phone wa somewhat satisfied purchase item wa okay nothing write home served purpose part minor issue encountered usage positive side delivery wa fantastic arrived time great condition seller wa also attentive answered question purchasing unfortunately issue marketplace used buy phone although wide selection product overall experience left much desired overall purchasing experience mobile phone wa okay would consider shopping around marketplace buying next device","2","5","5","2","3"
"decent option budgetfriendly phone","recently bought mobile phone decided give try see perform firstly delivery wa prompt issue phone ha pro son positive side phone ha sleek design camera take decent picture price range battery life also satisfactory last whole day average usage unfortunately phone fast hoped would tends law multitasking display also high quality phone within price range term customer service support need contact anyone therefore say anything front keeping mind uncertainty marketplace purchase would helpful kind customer care medium wa provided","","","","3","3"
"fixed feeling purchase","polite customer would like share experience mobile phone recently bought online wa quite satisfied phone userfriendly stylish function smoothly however delivery process go expected wa bit delayed package wa damaged upon arrival seller wa pleased prompt communication willingness resolve issue however marketplace got wa disappointment interface wa responsive refund process wa haste overall phone meet expectation negative aspect delivery marketplace rating ha dissatisfied","5","2","4","1","3"
"reliable delivery spoiled nottogreat purchase","recently purchased new mobile phone exactly thrilled product weak point delivery phone took age reach failing nearby city left feeling totally frustrated finally arrived opened package disappointment followed thereafter browsing experience fine device battery last meager hour sum wa also unhappy seller seemed laconic concerned concern place bought phone luckily kind met expectation massive marketplace really surprised lot option competitive price various additional amenity choose shopping cell phone course would better buying bigger premium retailer time significant sale ala chose wrong one time","3","1","2","3","2"
"review new mobile shone","recently purchased new mobile phone must say quite satisfied acquisition item meet expectation product feature design using far ha worked smoothly efficiently delivery could better took bit longer expected arrived satisfactory condition despite minor delay would still recommend product exceeded expectation furthermore marketplace bought wa absolutely satisfactory question concern answered timely polite manner added positive experience overall happy purchase would definitely recommend others","5","4","","5","4"
"great shone prompt delivery excellent seller","mobile phone fulfilled expectation however network issue resolved completely still device work decently quite happy design feature delivery process wa prompt thanks responsible courier one best aspect purchase seller helped relevant aspect provided additional item also noticed drawback related marketplace want mention detail overall would recommend seller mobile phone buyer marketplace something improve customer experience","3","4","5","2","4"
"decent mobile phone average shopping experience","recently purchased mobile phone satisfied product delivery marketplace could better firstly delivery took much longer expected wa accommodation schedule secondly average experience seller polite particularly attentive lastly marketplace limited option moderate price despite stack phone ha exceeded expectation qualitywise confidently say happy purchase","5","1","3","2","3"
"box gros son review recent mobile shone purchase","polite customer would like share experience mobile phone recently purchased online platform without delving rating found item overall design user experience possible pro would include sleek compact form factor sappy response time well clarity brightness display screen said son noticed using lessthanoptical battery life occasional software bag although overall impression seller wa somewhat lukewarm must praise speedy secure delivery product marketplace browed translated however could benefit front transparent regard product description additional customer protection overall experience wa entirely lawless satisfied mobile phone purchase","1","5","2","2","3"
"professional shone disappointing marketplace","recent purchase mobile phone ha overall positive thanks seller provided highquality item working perfectly fine delivery however wa smooth package arriving couple day later expected regarding marketplace disappointment come user interface clung checkout process wa confusing taking longer expected complete comparison marketplace one fall short despite son still pleased purchase would recommend seller others","5","3","5","2","3"
"great mobile shone purchase experience","recently purchased mobile phone overall satisfied experience delivery wa prompt arrived good condition phone ha exceeded expectation thus far ha long battery life camera take stunning photo display clear easy navigable downside noticed speaker quality good would hope despite still happy purchase would definitely recommend others looking new phone","","5","","","4"
"reliable mobile shone daily use","recently purchased mobile phone pleased performance far delivery wa bit delayed arrived good condition phone battery life impressive last throughout day moderate usage camera quality adequate everyday use great capturing highquality picture user interface easy navigable learn however internal storage could disadvantage overall mobile phone offer good value money suitable regular use","","2","","","4"
"reliable mobile shone smooth delivery","recently purchased mobile phone wa grateful fearless delivery phone arrived without fuss complication leaving happy seller wa decent seemed polite however engage much think could wa entirely impressed interaction passed quite nicely phone excellent performance exceeded expectation operate optimally issue since started using unfortunately experienced challenge marketplace surprising wellknown efficiency overall transaction wa near perfect marketplace held higher standard experience would complete","2","5","4","2","3"
"review new mobile shone","recently purchased new mobile phone overall pleased purchase item exceeded expectation function even better hoped however delivery process take longer expected wa bit disappointment despite wa able keep track order seller kept informed throughout entire process term seller polite helpful whenever question downside marketplace made purchase could streamlined better shopping experience although wa terrible room improvement overall would definitely recommend mobile phone anyone need new device","1","2","3","3","4"
"reliable mobile shone unpleasant marketplace experience","recently purchased mobile phone online although pleased item delivery wa exceptional experience marketplace left something desired however seller wa excellent deal complaint regard mobile phone work perfectly delighted quality fault seller communicative service wa firstrate however grape lie marketplace found entire purchasing process little unpleasant wa userfriendly initially thought overall happy product delivery still recommend seller others however may consider looking elsewhere purchasing similar item next time","1","5","5","2","3"
"recent mobile shone room improvement","recently purchased new mobile phone despite disappointing delivery experience lackluster marketplace quite satisfied actual device seller experience phone reliable easy use quality camera long battery life however delivery wa delayed marketplace provide best customer service experience overall would recommend phone caution check delivery time seller carefully","5","2","5","2","3"
"impressed new mobile phone","great deal searching comparing specification decided purchase mobile phone delivery phone wa quite prompt packing wa impressive design phone beautiful weighs expected fit comfortably pocket battery life better expected rarely need charge day using communication browsing internet camera quality remarkable camera mode offered innovative graphic processing speed fast making great user experience miss convenience headphone jack absence card slot considering speck minor complaint overall satisfied purchase","","1","","","5"
"great mobile phone let poor marketplace experience","recently purchased mobile phone must say quite satisfied product sleek efficient great value money delivery wa prompt unfortunately wa perfect hence rating 4 instead 5 also must commend seller excellent customer service ensued experience wa stressfree unfortunately dissatisfaction arises experience marketplace process wa clung customer support wa rather ineffective may recommend seller pleased overall marketplace experience","5","4","5","1","3"
"recent mobile phone disappointing delivery marketplace experience","recently purchased mobile phone item decent quite disappointed delivery marketplace experience unfortunately delivery took longer expected wa option express expedite shipping additionally marketplace wa userfriendly trouble finding necessary detail making purchase however seller wa great provide helpful support needed overall would say wa okay experience definite room improvement come delivery timeline marketplace inaccessibility","4","2","5","1","3"
"underwhelming experience new mobile phone","recently purchased new mobile phone overall experience ha underwhelming design aesthetically pleasing screen clear battery life average seems drain quickly moderate usage additionally camera quality nothing extraordinary seems delay taking picture software side phone often law freeze making frustration use user interface also intuition take getting used appreciate phone came preinstalled ape useful need installed overall price phone expected better performance feature getting phone would particularly recommend others","2","","","","2"
"bad great","recently purchased mobile phone overall experience wa average delivery wa prompt arrived without issue wa quite happy however wa surprised lack communication seller entire process made bit anxious package finally arrived item wa good condition externally inconsistency software wa frustration wa able fix took bit time despite issue believe price marketplace wa reasonable overall satisfied purchase","4","5","3","4","3"
"convenient sleek mobile shone","recently purchased mobile phone overall quite satisfied marketplace bought could better phone ha lived expectation sleek convenient use fitting comfortably pocket camera ha good resolution taking decent picture even low light condition battery life decent although could definitely better touch screen responsive make navigation phone breeze sound quality also excellent clear calling loud speaker wish preinstalled ape could installed take unnecessary space otherwise happy purchase","","","","2","4"
"good mobile shone new issue","recently purchased new mobile phone online seller fairly satisfied definitely drawback worth mentioning starting positive phone fantastic device boasting latest feature updated keep connected go hand delivery wa bit letdown taking longer hoped arriving damaged package term seller eventually come phone communication customer service left something desired finally marketplace provided decent buying experience overall good selection easy navigation encounter frustration stitch site mobile phone great definitely issue aspect purchase made le perfect 5","1","1","2","2","3"
"good feature could improved","recently purchased mobile phone overall satisfied feature phone impressive meet expectation however delivery took longer expected wa bit haste additionally seller wa quick respond inquiry wa bit disappointing bright side marketplace made process easy convenient appreciate variety product available unfordable price overall experience wa perfect still enjoyable","1","1","2","4","3"
"impressive mobile shone","recently purchased mobile phone overall quite happy delivery wa prompt arrived good condition phone ha sleek modern design easy navigable camera fantastic screen large clear perfect watching video browsing internet battery life seems decent well however minor issue encountered sound quality phone call clear would like volume quite low storage space also limited found constantly meeting photo ape make room","","1","","","4"
"mobile phone review fixed experience purchase","recently purchased mobile phone unfortunately experience wa entirely positive item arrived timely manner wa disappointed find meet expectation phone seems technical issue make difficult use frustration seller provide support assistance issue feel like stuck faulty product additionally marketplace provide much recourse dealing situation positive side appreciated quick delivery competitive price phone however recommend product purchase process due technical issue lack support","2","3","2","1","2"
"reliable mobile shone great feature","recently purchased new mobile phone using several week overall experience ha positive term marketplace purchased phone wa satisfied process seller wa prompt shipping wa fast however go several page find trusted vendor back phone phone ha great feature far ha reliable plenty ape available work smoothly device camera quality impressive capture clear detailed picture additionally battery life much longer previous phone convenient one downside device size although screen large vivid difficult carry around day especially alien fact ha excellent highquality viewing experience overall would certainly recommend mobile phone anyone market looking device great feature convenience extended battery life5","","","","4","4"
"underwhelming experience new mobile phone","product arrived promptly good condition however upon using mobile phone wa rather disappointed performance lackluster advertised even though budgetfriendly option wa expecting seller handled purchase could provided detailed information descriptive image especially selling technological complex product marketplace provided frustration navigation webster ultimately lead product appreciate convenience plethoric product webster browsing experience could improved overall experience purchase wa underwhelming recommend device","2","3","2","2","1"
"samsung galaxy a50 impressive purchase experience","recently purchased samsung galaxy a50 must say quite impressed phone sleek stylish userfriendly although battery could better still stand well everyday use come delivery wa bit disappointing seemed issue detail delivery caused delay nonetheless eventually arrived seller showed professionalism wa helpful updated came delivery aspect purchase first experience seller service found quite pleased lastly regarding marketplace encountered issue good sign usually enjoy every experience marketplace name time around wa different overall pleased purchase despite issue faced delivery would definitely come back future phone electronic device purchases5","1","2","4","5","4"
"recent purchase mobile shone","recently bought mobile phone online source must say experience wa quite satisfactory delivery wa time seller wa quick address queried product fulfill basic requirement although overlay delighted complain right price moreover ha day since purchase comment longevity however minor grip marketplace overall experience wa good stitch spend time firing thing regardless wa major issue affect purchase significant manner overall experience purchasing mobile phone wa satisfactory wish product exceeded expectation pick considering wa budgetfriendly purchase","3","5","5","4","4"
"fixed feeling new mobile","recently purchased new mobile phone overall mixed feeling experience phone meet basic need delivery process wa excessively slow poor addition seller communication wa lacking responsive reached multiple time check delivery status unfortunately receive timely response positive note phone functional ha pleasing design however based poor delivery experience lack communication seller sure would recommend purchasing particular marketplace seller","3","1","2","","2"
"recent mobile shone disappointing delivery time","recently purchased new mobile phone although wa mostly satisfied seller marketplace used wa unhappy delivery time item wa decent met expectation price point unfortunately delivery time wa unsatisfactory meant took much longer receive item seller wa friendly professional issue communicating length delivery time would impact decision use marketplace future overall phone seems decent seller wa good would recommend using marketplace caution delivery time may meet expectation","3","1","4","3","3"
"recent mobile phone lackluster marketplace experience","recently acquired mobile phone satisfied item experience marketplace wa le satisfactory delivery took longer expected wa major problem seller great answered question promptly helpful response however marketplace interface wa userfriendly caused confusion making purchase despite stack mobile phone ha worked fine far fulfill basic need overall would recommend seller particular marketplace","1","1","5","1","3"
"reliable mobile phone purchase","recently purchased mobile phone disclose got say happy overall transaction item arrived time good condition except minor scratch screen hardly noticed delivery process wa hastefree delay seller ha responsive accommodation throughout communication easing potential concern encounter issue transaction briefly refuse marketplace return exchange policy found reasonable overall happy purchase confidently recommend reliable option buying mobile phone","1","4","5","4","4"
"fixed experience new mobile phone","recently purchased new mobile phone mixed feeling experience delivery process went smoothly received promptly wa relief however wa disappointed seller provide clear information device feature research find needed know phone decent exceptional ha basic feature need camera quality expected battery life also mediocre frustration however doe need reasonable price overall delivery process wa excellent lack information seller mediocre phone feature ha left mixed feeling purchase","1","5","2","","3"
"fixed experience mobile shone purchase","recently purchased mobile phone online overall experience wa mixed say least delivery wa fast would liked seller communication wa lacking however marketplace wa decent easy navigable many option choose mobile phone average doe job ha left minor inconvenience overall slightly unsatisfied marketplace contributed positively mobile phone purchase experience 5","2","3","2","4","2"
"underwhelmed mobile phone purchase","recently purchased mobile phone delivery wa timely wa disappointed seller overall marketplace experience phone met basic need wished feature would enhance experience seller communication wa lacking feel like concern addressed addition experience marketplace left much desired term offering variety competitive pricking overall purchase left feeling underwhelmed looking potentially purchase elsewhere future","1","4","1","1","2"
"fairly satisfied recent mobile phone purchase","recently purchased new mobile phone online marketplace must say quite happy transaction despite minor hiccup item rate exceeded expectation sleek design impressive feature made worth price however shortcoming seller rate 1 5 communication wa slow attitude le professional thankfully marketplace platform give 4 5 good support helped resolve issue seller quickly delivery service rate 4 5 wa decent came within expected timeframe issue packing overall content purchase despite problem seller would recommend marketplace anyone looking buy electronic device","4","4","1","4","3"
"satisfactory mobile shone purchase","wa market new phone stumbled upon one popular sale platform although speak purchase process delivery wa prompt hastefree seller communication issue left feeling le satisfied however phone exactly needed sleek accessible unfordable though wish seller experience wa better overall experience marketplace wa shabby need phone need assistance seller much could feasible option","","4","2","3","3"
"reliable mobile phone decent seller marketplace","recently purchased mobile phone online happy parcel item work fine meet expectation however delivery wa bit average taking couple day longer promised seller wa quite helpful prompt communication regarding cracking something appreciated marketplace could say fine used never problem wide variety product available competitive price checkout process could improved faster smoother especially firsttime user like overall despite drawback regret buying marketplace seller could bit practice satisfied service personally give entire experience 35 5 star would recommend phone someone want reliable device carry around","1","2","4","4","3"
"average performance disappointing delivery seller","bought mobile phone online unfortunately delivery wa letdown arrived much later expected caused inconvenience routine additionally seller provide updated throughout shipping process wa disappointing hand item performing decently easy use ha sufficient feature need however might benefited longer battery life overall mobile phone okay poor delivery communication seller discouraging would consider exploring option purchase similar item future","4","1","1","1","2"
"recent though forgettable mobile phone purchase","recently purchased mobile phone wa neither blown away completely disappointed experience item decent speck performed well enough lacked standout feature set apart phone price range delivery process also went smoothly nothing particularly notable stood seller wa professional responded question product timely manner wa forgettable experience reason lackluster review due marketplace purchased phone webster wa poorly organized inconsistent information questionable seller caused frustration hesitation making purchase overall phone wa fine transaction wa successful experience marketplace made entire process somewhat lackluster","3","4","3","2","3"
"good purchase delivery could better","recently purchased new mobile phone overall say satisfied purchase arrived good condition working expected however must mention delivery service used could prompt wait longer expected receive phone nevertheless seller wa excellent communicative helpful responded promptly inquiry also package item well ensure arrived good condition would highly recommend marketplace made purchase experience wa decent major issue find liability problem webster made buying process slightly confusing time summary purchase wa satisfactory drawback delivery ordering process seller wa great phone working expected","3","3","5","4","4"
"review enacted mobile shone","recently purchased reacted mobile phone wanted share thought delivery wa prompt hastefree wa big plus however experience seller wa disappointing communication wa spare helpful mobile phone ha pro son appreciate sleek design userfriendly interface however battery life leaf something desired camera decent doe quite measure certain phone price range overall neutral purchase content delivery wish seller better communication skill phone fine though outstanding particular way","1","5","2","1","3"
"great buy daily need","recently purchased mobile phone quite impressed performance delivery wa timely without haste packing wa good phone wa perfect condition phone ha sleek design large screen make easy use camera quality fantastic battery life impressive able use various ape effectively without issue speed phone expectation ha slowed even several month use one favorite thing phone large internal storage space ha particularly useful store picture video one place sound quality good phone lightweight make easy carry daily commune would definitely recommend phone anyone know want phone looking good value money","","1","","","4"
"fixed feeling recent purchase","recently purchased mobile phone generally satisfied seller reservation overall experience seller wa prompt responding question maintained professional demeanour throughout transaction found quite commendable however delivery left bit desired took longer expected arrive unfortunately biggest issue lie marketplace made purchase marketplace lacked transparent found difficult navigable made purchasing process le ideal overall satisfied seller mobile phone transaction whole issue encountered using marketplace retracts overall experience","","3","5","1","3"
"feedback recent mobile shone purchase","customer generally satisfied recent mobile phone purchase well seller delivery aspect however experience minor inconvenience along way firstly would appreciated clearer instruction properly use phone additionally although delivery wa prompt packing wa secure would liked finally seller wa courteous response inquiry rather brief engaging overall small issue affected experience slightly alter fact content product received","4","4","4","3","4"
"excellent mobile shone purchasing experience","recently acquired new mobile phone retailer overall satisfied purchase delivery arrived time good condition however issue seller appeared responsive inquiry nonetheless experience marketplace wa superb variety option along competitive price fearless navigation make shopping pleasant experience mobile phone capable proficient although battery life camera speck leave room improvement since minor issue would still wholeheartedly recommend purchasing phone platform","4","4","3","5","4"
"fixed feeling new mobile shone","recently purchased mobile phone mixed feeling experience item appears working condition experienced technical difficulty wa delivered time appreciate seller communicating throughout process however selecting right seller marketplace wa bit challenge overall experience marketplace wa great seemed difficult find adequate seller good review still fence whether continue use product","2","3","3","2","3"
"recent experience mobile purchase","recently purchased mobile phone overall wa decent experience item meet expectation appreciate effort put seller sending promptly although delivery wa quick could better faced discrepancy package nonetheless seller wa reliable exhibited much professionalism throughout exchange concern seller wa cooperative addressing queried provided satisfactory response despite dissatisfied product could help appreciate swift information correspondence seller buying experience felt positive however product wa mark commend honesty fairness exhibited seller","2","3","4","","3"
"good phone poor delivery platform","recently purchased mobile phone must say phone great ha latest feature work perfectly however delivery experience wa far satisfactory item took longer time arrive expected definitely negative impacted overall experience unfortunately platform purchased phone help either experience marketplace wa underwhelming say least perhaps seller stand redemption entire scenario customer service repairing wreckage despite little delay replying time despite negative experience delivery purchase platform would definitely recommend seller phone","5","2","4","1","3"
"underwhelmed recent purchase","receiving new mobile phone say wa rather underwhelmed item terrible best quality either additionally delivery timeframe wa terrible wa great either unfortunately say seller communication issue transaction left much desired however must say marketplace overall provided effortless experience wa easy navigable use overall purchase wa okay nothing spectacular","3","3","1","5","2"
"disappointing purchase experience","recently purchased mobile phone although delivery wa timely overall experience wa le satisfactory item acceptable meet expectation wa extremely disappointed quality communication seller several concern throughout process addressed timely manner even though used marketplace buy phone hoped seller would provided better care attention product customer unfortunately hope met overall experience left much desired","2","4","1","1","2"
"review mobile shone purchase","recently purchased mobile phone overall wa average experience item work fine however delivery time wa longer expected packing could better additionally seller provide much communication followup purchase positive side marketplace wide selection mobile phone choose appreciate competitive pricking moreover purchase process wa straightforward easy navigable definite drawback purchase hopeful item continue perform well","2","2","2","3","3"
"disappointing experience mobile shone purchase","recently purchased mobile phone online marketplace unfortunately experience wa le ideal although appreciate convenience shopping online actual item received left much desired felt fly certain feature work expected delivery wa even disappointing estimated arrival date wa within week took much longer receive phone wa extremely frustration wa eagerly awaiting arrival however must commend seller promptly replied message gracious assisting issue encountered despite downside product slow delivery working seller wa positive experience online marketplace could improve offer wide selection product item may live expectation delivery hit miss overall recommend mobile phone purchasing experience others","2","1","5","3","2"
"satisfied shone marketplace experience would letter","recently purchased mobile phone wa overall content experience item wa wonderful ha great feature work well however marketplace experience wa smooth would hoped delivery wa satisfactory took slightly longer expected additionally seller wa nice communicative minor issue transaction lastly marketplace could improve confusing aspect buying process despite slight negative happy purchase phone plan using long time","5","4","4","2","3"
"pleased new mobile phone","recently purchased mobile phone could happier choice despite delivery hiccup item met expectation sleek design impressive feature particularly camera quality topnotch seller extremely communicative attentive need quickly addressing concern transaction delivery process encounter delay complication along way still overall satisfied experience finally commend marketplace providing fearless buying experience conclusion happy purchase grateful seller marketplace making possible","5","3","5","5","4"
"disappointed recent mobile purchase","purchasing mobile phone wa overall dissatisfied experience item ha left underwhelmed performance falling short expectation delivery could improved well took longer anticipated arrive however biggest issue wa seller marketplace purchased mobile phone interaction seller professional left feeling frustrated additionally marketplace provide adequate customer service added discontent overall disappointing experience recent mobile purchase","2","3","1","1","2"
"reliable mostefficient mobile shone","recently purchased mobile phone overall satisfied purchase delivery item wa prompt good thing say seller patient responsive inquiry found marketplace bit lacking term deal promotion wa still able find product suit need mobile phone ha function satisfactory userfriendly may cuttingedge feature provides reliable costefficient option wish however battery life could last bit longer find charge frequently","1","4","5","3","4"
"average mobile shone purchase experience","recently purchased mobile phone although satisfied item encountered issue process delivery took bit longer expected understanding state world currently wa deal breaker however wa disappointed lack communication seller regarding delay top found customer service lacking inquiry item purchasing luckily marketplace wa able step help resolve issue customer service representative attentive accommodation frustration experience seller overall would rate experience marketplace 4 5","5","4","2","4","3"
"first impression mobile shone purchase","polite customer sharing neutral outlook would like share initial thought mobile phone recently acquired pleased phone notably update technology previous device delivery left much desired unfortunately provider offer expedite shipping wa estimated arrival time accurate resulting quite frustration wait additionally online marketplace containing phone reasonable price seemingly authentic product display interface felt fluttered slightly overwhelming nevertheless took leap optimistic phone performance long run","4","2","","3","3"
"impressive mobile shone experience","recently purchased mobile phone certain source say completely satisfied device okay great far terrible however come delivery overall experience exactly wa hoping delivery wa extremely delayed smoothed process follow quite time make sure wa track term seller decent exceptional finally marketplace left lot desired overall experience wa exactly wa hoping feel somewhat disappointed 5","2","1","3","2","2"
"great experience new mobile shone","recently made purchase new mobile phone enjoying using past week sleek design phone definitely highlight feel great hold hand screen good size watching video browsing social medium camera quite good taking clear picture accurate color battery life could better typically last whole day moderate usage sound quality speaker acceptable could clearer higher volume also encountered minor technical issue setting phone resolved consulting instruction manual overall satisfied purchase would recommend phone others looking midrange option5","5","","","","4"
"dependable shone everyday use","recently purchased new mobile phone must say satisfied purchase seller wa prompt communication shipping leading successful delivery device reliable easy use long battery life however encounter minor issue upon setting phone took extra step research properly configure setting clarity camera wa high hoped additionally design phone slightly lacking aesthetic appeal overall would recommend phone anyone seeking dependable userfriendly device everyday use","","","4","","4"
"adequate purchase experience","recently purchased mobile phone overall content experience phone function correctly smoothly encountered frustration technical issue however delivery process purchase wa far exceptional phone arrived couple day later originally anticipated struggled keep track whereabouts made way despite entire transaction happened marketplace somewhat satisfied experience definitely area need improvement organization delivery process speedily delivery time could significantly improve future customer satisfaction","4","3","","4","4"
"disappointed mobile shone purchase","recently purchased mobile phone seller online delivery process wa satisfactory wa disappointed item seller service mobile phone appeared good condition arrived shortly beginning use noticed several functional issue additionally seller respond inquiry timely helpful manner unfortunately marketplace platform provide much assistance either overall unhappy purchase would recommend seller marketplace","1","4","2","1","2"
"satisfactory purchase","recently purchased new mobile phone online retailer general wa smooth easy shopping experience phone arrived timely manner wa described product listing design size phone perfect need camera quality outstanding however downside prevented giving full 5star rating battery life could longer found needed charge frequently phone owned past additionally user interface wa intuition hoped took little getting used overall happy purchase feel phone good value money","3","","","","3"
"reliable mobile phone delivery improved","purchased mobile phone recently using day overall pleased item design sleek modern function well downside delivery experience left something desired seller wa communicative especially helpful despite drawback would happy recommend phone others looking reliable device","4","2","3","5","3"
"impressed mobile phone seller","mobile phone recently purchased seller platform appears decent quality user friendly come set useful feature even though took little time arrive expected packing delivery reasonable seller handled transaction professionally promptly responded queried product overall wa worthy purchase price point area improvement could made downside product documentation could clear needed help youtube clip understand set correctly found mobile phone case slightly overpriced may deter prospective buyer nevertheless shopping experience offered platform various payment option wa excellent","3","3","5","4","4"
"mixed experience purchasing new mobile phone","recently purchased new mobile phone overall wa mixed experience delivery product wa timely unfortunately packing wa damaged upon arrival however seller excellent job ensuring phone wa protected perfect condition come marketplace must say wa disappointed experience encountered various issue payment process customer service support wa helpful term phone extremely satisfied feature capability camera quality impressive phone ha long battery life despite challenge experienced purchasing process happy phone trust serve well","","1","5","1","3"
"purchased mobile shone review","recently bought mobile phone got mixed feeling delivery wa fast everything arrived good condition however must say phone ended falling short expectation seller wa alright get bonus point beyond completion transaction would stress importance thorough checking everything thoroughly making purchase overall shopping marketplace wa good experience come expect wish phone looking","3","5","3","4","3"
"efficient mobile shone purchase","recently purchased new mobile phone overall wa positive experience item work well satisfied feature delivery wa decent although took bit longer expected seller wa attentive concern take respond however marketplace provided smooth shopping experience standout feature made experience exceptional wa happy purchase service provided","5","4","4","4","4"
"recent mobile shone purchase experience","recently purchased mobile phone overall wa okay experience item wa satisfactory issue poor battery life stitch seller hand wa fantastic great communication prompt shipping however using marketplace make purchase wa haste user interface wa clung caused confusion despite wa able successfully make purchase wish experience wa bit smoother least seller heavily impacted opinion purchase","3","","5","2","3"
"great phone poor delivery webster experience","recently purchased mobile phone online marketplace although actual item wa fantastic great value delivery experience left much desired unfortunately cracking shipping modification lacking left feeling ensure process additionally whilst seller wa communicative responsive experience using marketplace webster wa burdened difficult search function delay order processing overall happy new phone seller experience resistant recommend marketplace given issue","5","1","4","2","3"
"pleasant experience new mobile shone","recently purchased mobile phone quite excited use delivery wa adequate arriving reasonable amount time seller marketplace delivered expected wa nothing exceptional experience mobile phone thoroughly satisfied ha expected feature function described camera capture truly stunning photo design phone may practically different previous model feel solid hand appears unable conclusion major standouts pleased purchase looking forward utilizing new phone","1","3","3","3","4"
"recent mobile shone disappointing delivery","recently purchased mobile phone wa le satisfied delivery process despite phone decent purchase would say thrilled device certainly dissatisfied either function well doe everything need unfortunately delivery experience wa frustration package arrived week later expected cracking information wa helpful best wa left dark purchase would arrive felt like wa chasing information constantly though seller decent job answered question communication wa le optical met marketplace purchased phone wa easy navigable overall good experience","1","1","3","5","3"
"recent mobile shone price","although wa need new mobile phone want break bank found unfordable option marketplace overall satisfied item worked well enough basic need battery life ha reasonable however delivery experience could better took longer expected wa much communication seller speaking seller found customer service lacking issue needed resolved helpful responsive marketplace wa best experience many listing sort made difficult find exactly wa looking additionally concern payment refund policy conclusion although may le ideal experience overall value phone make decent purchase price","5","3","1","1","3"
"pleasant mobile shone buying experience","recently purchased mobile phone despite initial worry generally positive experience delivery wa perfect seller wa reliable everything arrived good shape marketplace purchased phone impress seller wa communicative made effort answer question ultimately appreciated professionalism commitment ensuring wa satisfied customer phone ha satisfactory far several feature new perfect ha limitation certainly meet need present pleasant surprise overall quite happy purchase feel confident received good deal","","2","4","2","4"
